LABTYPE,RPTAGGR,YYYY,PERIOD,DRUG_REPORTS,QUERY_RUN_DATE,SUBSTANCE_ID,SUBSTANCE_DESCRIPTION,BASE_ID,BASE_DESCRIPTION,DRUG_CATEGORY_CODE,DRUG_CATEGORY_DESCRIPTION,STATE,STATE_LONG_NAME,STATE_FIPS
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","119","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","TN","Tennessee","47"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA1 (JAN - JUN)","1559","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA1 (JAN - JUN)","40","2023-06-06 13:44:32","1248","OXYCODONE HYDROCHLORIDE","1247","Oxycodone","11","Narcotic Analgesics","CA","California","06"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","1538","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","104","2023-06-06 13:44:32","2467","OXYCODONE, SALT UNDETERMINED","1247","Oxycodone","11","Narcotic Analgesics","MA","Massachusetts","25"
"Local/Municipal,State,Federal,Private","DrugReport  ","2001","SA1 (JAN - JUN)","1827","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","CA","California","06"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA2 (JUL - DEC)","1125","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","CO","Colorado","08"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA1 (JAN - JUN)","3031","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MA","Massachusetts","25"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA1 (JAN - JUN)","3974","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","1581","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2003","SA2 (JUL - DEC)","79","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","WV","West Virginia","54"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","7241","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IL","Illinois","17"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA2 (JUL - DEC)","210","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","AZ","Arizona","04"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","61","2023-06-06 13:44:32","1547","XYLAZINE","1547","Xylazine","2","Depressants and Tranquilizers","CA","California","06"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA1 (JAN - JUN)","474","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","UT","Utah","49"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA2 (JUL - DEC)","3","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA1 (JAN - JUN)","281","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","AZ","Arizona","04"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","197","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IA","Iowa","19"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA1 (JAN - JUN)","178","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","275","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","VT","Vermont","50"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","114","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA2 (JUL - DEC)","814","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA2 (JUL - DEC)","217","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","AL","Alabama","01"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA2 (JUL - DEC)","833","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","34","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","VT","Vermont","50"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","1037","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2009","SA2 (JUL - DEC)","294","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","OK","Oklahoma","40"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA2 (JUL - DEC)","2807","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NJ","New Jersey","34"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","785","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA1 (JAN - JUN)","295","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","163","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MT","Montana","30"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA1 (JAN - JUN)","58","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NV","Nevada","32"
"Local/Municipal,State,Federal,Private","DrugReport  ","2000","SA1 (JAN - JUN)","1124","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA2 (JUL - DEC)","296","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","AR","Arkansas","05"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","183","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NV","Nevada","32"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA1 (JAN - JUN)","1706","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA1 (JAN - JUN)","1364","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA2 (JUL - DEC)","84","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","611","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","MO","Missouri","29"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","739","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","WV","West Virginia","54"
"Local/Municipal,State,Federal,Private","DrugReport  ","2007","SA1 (JAN - JUN)","592","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MI","Michigan","26"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA2 (JUL - DEC)","2759","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MA","Massachusetts","25"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA1 (JAN - JUN)","1002","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","SC","South Carolina","45"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","1","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","KS","Kansas","20"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","200","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA2 (JUL - DEC)","1131","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","OR","Oregon","41"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA2 (JUL - DEC)","1423","2023-06-06 13:44:32","1547","XYLAZINE","1547","Xylazine","2","Depressants and Tranquilizers","NJ","New Jersey","34"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","141","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","NJ","New Jersey","34"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA1 (JAN - JUN)","1740","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","TN","Tennessee","47"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","878","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA1 (JAN - JUN)","575","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","WV","West Virginia","54"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA2 (JUL - DEC)","1189","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA2 (JUL - DEC)","21","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA1 (JAN - JUN)","458","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NC","North Carolina","37"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA2 (JUL - DEC)","169","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","KS","Kansas","20"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","2174","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","AZ","Arizona","04"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA2 (JUL - DEC)","796","2023-06-06 13:44:32","1547","XYLAZINE","1547","Xylazine","2","Depressants and Tranquilizers","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA1 (JAN - JUN)","968","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","CO","Colorado","08"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","544","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA2 (JUL - DEC)","249","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","MS","Mississippi","28"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","357","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA2 (JUL - DEC)","1418","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA2 (JUL - DEC)","77","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","MI","Michigan","26"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","767","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2010","SA1 (JAN - JUN)","323","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NM","New Mexico","35"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","287","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","WV","West Virginia","54"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA2 (JUL - DEC)","1890","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA1 (JAN - JUN)","401","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","UT","Utah","49"
"Local/Municipal,State,Federal,Private","DrugReport  ","2014","SA2 (JUL - DEC)","526","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA1 (JAN - JUN)","584","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","MA","Massachusetts","25"
"Local/Municipal,State,Federal,Private","DrugReport  ","1999","SA1 (JAN - JUN)","525","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","DC","District of Columbia","11"
"Local/Municipal,State,Federal,Private","DrugReport  ","2020","SA1 (JAN - JUN)","29","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA1 (JAN - JUN)","1293","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NY","New York","36"
"Local/Municipal,State,Federal,Private","DrugReport  ","2018","SA2 (JUL - DEC)","651","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA1 (JAN - JUN)","48","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","CA","California","06"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA2 (JUL - DEC)","234","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","IN","Indiana","18"
"Local/Municipal,State,Federal,Private","DrugReport  ","2022","SA1 (JAN - JUN)","471","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","34","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","NH","New Hampshire","33"
"Local/Municipal,State,Federal,Private","DrugReport  ","2002","SA2 (JUL - DEC)","5189","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2003","SA1 (JAN - JUN)","1763","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","1112","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","FL","Florida","12"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA1 (JAN - JUN)","397","2023-06-06 13:44:32","2408","FENTANYL SALT UNDETERMINED","1504","Fentanyl","33","Fentanyl and Fentanyl-related","NY","New York","36"
"Local/Municipal,State,Federal,Private","DrugReport  ","2012","SA1 (JAN - JUN)","193","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","KS","Kansas","20"
"Local/Municipal,State,Federal,Private","DrugReport  ","2019","SA2 (JUL - DEC)","4474","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","PA","Pennsylvania","42"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA1 (JAN - JUN)","416","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","GA","Georgia","13"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA2 (JUL - DEC)","572","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","DE","Delaware","10"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA1 (JAN - JUN)","530","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","AL","Alabama","01"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA1 (JAN - JUN)","332","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","TX","Texas","48"
"Local/Municipal,State,Federal,Private","DrugReport  ","2003","SA2 (JUL - DEC)","1","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","AR","Arkansas","05"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","752","2023-06-06 13:44:32","1547","XYLAZINE","1547","Xylazine","2","Depressants and Tranquilizers","MD","Maryland","24"
"Local/Municipal,State,Federal,Private","DrugReport  ","2005","SA2 (JUL - DEC)","245","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","AL","Alabama","01"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA1 (JAN - JUN)","475","2023-06-06 13:44:32","1504","FENTANYL","1504","Fentanyl","33","Fentanyl and Fentanyl-related","WA","Washington","53"
"Local/Municipal,State,Federal,Private","DrugReport  ","2008","SA2 (JUL - DEC)","396","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","UT","Utah","49"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA2 (JUL - DEC)","7","2023-06-06 13:44:32","1279","HEROIN HYDROCHLORIDE","1278","Heroin","9","Heroin","VA","Virginia","51"
"Local/Municipal,State,Federal,Private","DrugReport  ","2013","SA2 (JUL - DEC)","1629","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","NY","New York","36"
"Local/Municipal,State,Federal,Private","DrugReport  ","2021","SA2 (JUL - DEC)","267","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","IA","Iowa","19"
"Local/Municipal,State,Federal,Private","DrugReport  ","2004","SA1 (JAN - JUN)","10","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","CO","Colorado","08"
"Local/Municipal,State,Federal,Private","DrugReport  ","2006","SA2 (JUL - DEC)","1433","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","OH","Ohio","39"
"Local/Municipal,State,Federal,Private","DrugReport  ","2011","SA2 (JUL - DEC)","453","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","LA","Louisiana","22"
"Local/Municipal,State,Federal,Private","DrugReport  ","2017","SA1 (JAN - JUN)","211","2023-06-06 13:44:32","1282","HEROIN, SALT UNDETERMINED","1278","Heroin","9","Heroin","NY","New York","36"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA2 (JUL - DEC)","422","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","TN","Tennessee","47"
"Local/Municipal,State,Federal,Private","DrugReport  ","2016","SA1 (JAN - JUN)","2192","2023-06-06 13:44:32","1247","OXYCODONE","1247","Oxycodone","11","Narcotic Analgesics","OH","Ohio","39"
"Local/Municipal,State,Federal,Private","DrugReport  ","2015","SA1 (JAN - JUN)","206","2023-06-06 13:44:32","1278","HEROIN","1278","Heroin","9","Heroin","ME","Maine","23"
